initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolf_gain_from_food,sheep_reproduce,wolf_reproduce,grass_regrowth
245,223,38,90,12,13,94
248,25,43,31,13,7,50
149,238,44,80,8,4,70
239,235,26,39,1,18,51
38,37,5,81,11,18,68
160,48,36,72,20,19,41
4,227,19,66,4,8,28
37,44,40,3,6,17,88
144,232,47,50,8,16,8
71,142,38,90,13,2,13
14,226,1,58,2,3,27
108,228,42,38,16,8,41
133,96,4,24,8,13,65
76,134,36,86,20,20,91
67,104,14,52,3,1,36
59,143,42,8,4,4,98
111,67,34,47,13,4,50
180,238,27,60,2,1,12
88,168,14,27,10,7,77
4,136,31,37,14,11,50
134,60,1,18,10,5,48
242,53,0,73,5,17,17
244,247,25,38,18,3,73
22,116,8,82,12,16,48
205,201,5,42,3,4,19
94,133,23,69,12,11,95
160,247,13,89,11,12,17
94,208,9,97,9,18,62
154,149,8,96,4,19,41
235,139,36,55,15,16,58
111,206,5,51,2,7,39
225,69,29,8,13,10,41
60,106,31,52,7,16,19
113,120,32,23,5,2,51
97,236,16,19,15,1,49
99,125,16,4,19,8,54
158,25,26,57,3,6,43
84,117,24,64,6,10,82
14,235,22,72,13,10,26
24,95,9,14,3,4,82
223,209,0,30,11,10,89
119,211,35,1,3,6,11
141,142,47,40,8,10,86
154,217,38,67,17,5,54
132,98,31,90,3,11,29
248,129,3,15,20,14,71
166,5,12,60,12,5,22
123,180,4,7,19,15,38
9,240,34,61,15,18,79
91,132,2,77,1,16,46
194,92,32,36,16,1,64
183,196,10,82,14,11,38
94,89,4,74,17,16,17
47,74,36,44,17,12,92
57,64,19,50,2,17,10
194,187,27,88,8,20,14
236,36,11,44,9,0,63
218,202,47,49,13,15,0
203,50,41,64,8,7,63
176,95,25,43,4,7,70
161,162,4,76,3,9,26
137,51,19,88,2,19,68
106,80,43,8,8,12,75
226,183,46,56,6,3,96
205,10,3,78,12,17,21
234,52,20,37,12,7,71
198,88,11,7,13,6,89
150,227,5,54,3,19,52
148,224,32,69,1,1,4
19,220,17,8,11,17,47
140,190,38,66,19,3,42
174,146,46,1,4,13,64
197,169,5,35,12,19,65
89,212,32,29,11,12,53
109,77,10,61,13,7,46
243,97,33,20,7,3,82
2,67,16,37,11,12,72
218,132,21,50,1,5,91
147,217,50,82,5,8,87
71,1,38,35,16,16,65
99,40,46,61,18,1,77
149,142,22,61,10,15,24
250,179,39,64,6,15,10
175,213,42,14,3,6,4
88,144,48,70,12,2,1
174,244,8,94,2,3,24
218,171,34,73,19,11,79
212,185,17,68,2,10,65
114,5,36,84,17,20,36
202,2,17,78,1,1,71
63,144,8,91,16,11,43
245,181,34,48,13,2,42
97,151,49,84,16,19,5
89,244,48,39,16,15,41
142,47,0,53,12,6,96
54,47,26,4,11,15,56
181,161,17,99,16,15,14
116,206,1,37,15,6,1
205,120,19,32,1,14,47
115,148,26,9,13,4,56
213,33,12,13,12,17,11
219,127,39,69,13,17,81
201,219,49,82,16,4,94
74,71,25,15,19,10,78
168,166,21,4,16,12,44
143,111,4,90,14,16,31
246,9,10,19,2,15,24
64,78,33,99,9,17,55
109,226,19,60,6,19,72
217,161,43,20,6,1,93
188,17,16,16,4,2,53
90,184,47,4,16,6,51
226,52,38,39,5,6,47
106,135,13,6,14,6,97
23,112,3,61,13,14,30
46,229,46,4,8,0,38
156,246,40,3,16,13,95
59,237,33,92,11,3,8
238,119,33,82,6,10,67
148,145,28,40,20,9,0
227,196,32,9,15,18,78
113,186,32,78,9,1,57
107,27,24,93,1,7,74
102,115,38,73,7,18,28
70,44,7,94,10,6,57
162,20,48,54,19,8,20
109,74,5,16,10,12,40
149,88,21,91,18,7,50
38,80,1,65,5,11,3
131,212,12,57,13,5,95
121,165,16,96,6,10,41
163,235,19,63,15,19,58
204,138,45,60,8,6,1
150,184,19,33,6,1,90
189,126,23,57,6,17,34
70,85,12,39,5,19,92
170,81,31,96,15,9,39
76,6,26,64,14,2,21
5,210,31,63,16,9,69
186,132,25,8,15,16,4
84,245,46,2,14,1,35
197,120,23,11,17,15,76
159,93,0,78,18,9,100
57,227,13,95,12,6,51
70,126,12,31,15,3,64
101,202,49,17,15,5,85
172,237,3,64,2,14,75
68,151,14,13,4,19,48
106,111,5,36,12,10,48
88,188,4,31,15,5,71
42,101,10,32,13,8,19
7,182,0,17,1,1,0
185,246,6,37,6,9,91
195,202,24,2,8,16,3
144,184,15,57,14,8,80
147,13,8,41,12,11,90
219,227,6,20,4,9,95
173,94,1,50,16,20,52
6,147,47,11,8,10,87
196,121,32,29,14,6,56
196,132,19,88,4,14,58
78,40,30,63,4,4,88
36,245,33,12,20,7,54
65,230,37,35,15,12,8
240,123,30,46,13,13,46
59,239,12,64,16,2,14
148,173,25,8,8,17,65
126,76,33,91,8,6,87
146,31,25,95,6,1,78
249,70,47,13,3,12,44
162,226,29,86,9,3,3
62,38,8,9,16,11,28
43,19,18,5,7,11,24
43,154,49,84,3,1,48
212,135,40,95,6,10,100
117,53,25,4,14,18,30
69,149,44,22,16,12,46
82,208,18,30,4,15,38
155,171,20,54,9,1,84
172,97,34,2,13,12,70
103,1,28,80,7,8,66
75,188,48,13,11,9,74
183,170,23,87,7,9,81
103,99,26,8,3,11,26
75,168,33,35,2,4,46
42,164,5,38,4,5,15
101,113,23,76,18,4,30
125,104,25,48,2,3,46
44,230,4,95,1,0,34
15,110,28,62,2,9,85
133,208,14,26,8,4,51
200,133,37,97,15,18,13
43,120,26,8,7,4,65
5,232,44,47,15,14,0
135,197,6,4,2,17,66
105,21,31,19,3,2,4
65,72,40,28,19,1,60
2,52,41,40,18,7,47
234,206,5,8,18,7,35
151,77,4,32,18,15,25
38,109,42,58,9,18,99
167,10,37,39,16,10,34
164,188,31,45,6,20,60
27,150,2,67,4,14,37
139,47,42,11,19,3,33
138,179,39,95,6,2,83
14,129,3,23,14,14,80
33,110,44,75,9,7,80
208,53,7,79,9,17,30
209,9,45,95,19,5,68
121,127,23,47,7,1,52
225,126,26,66,17,15,1
165,177,0,34,20,4,92
139,116,33,18,14,4,80
21,44,32,45,15,3,2
168,138,33,37,17,8,7
130,155,36,39,3,3,4
26,218,5,44,17,2,58
157,244,35,59,1,11,49
5,135,37,70,18,9,63
118,234,0,44,16,16,29
137,227,24,64,13,14,11
19,73,48,38,11,3,20
49,81,47,12,3,18,29
246,97,1,12,1,4,11
29,110,27,5,18,12,60
91,213,22,51,14,17,91
223,93,35,62,6,6,63
168,206,34,26,15,18,59
157,245,33,28,6,19,11
136,109,43,70,15,12,55
232,93,22,68,17,1,5
54,156,9,49,20,18,80
97,73,4,7,7,16,42
106,38,34,14,13,13,53
90,38,23,85,9,11,51
243,223,13,51,17,3,10
179,203,12,0,4,15,86
226,31,44,36,3,5,17
173,128,49,4,2,12,3
1,234,12,49,12,4,93
43,190,5,51,3,1,24
56,19,16,60,8,6,37
54,190,9,34,9,1,69
7,19,32,66,16,0,23
134,219,43,44,8,14,91
7,134,33,40,3,15,66
22,27,43,32,6,8,72
4,118,2,95,7,11,9
62,151,46,50,4,16,1
15,189,32,61,7,10,49
198,218,26,38,15,2,14
127,204,33,76,19,18,58
133,174,27,85,10,15,13
232,133,17,12,17,3,48
20,247,23,24,18,15,58
42,225,17,64,17,17,79
107,13,20,1,9,11,51
78,138,36,80,4,10,29
96,201,44,34,6,3,54
148,224,41,48,7,15,29
54,201,44,71,5,1,15
236,144,0,52,3,4,79
62,132,26,40,3,4,32
178,44,45,71,20,11,83
174,63,8,68,9,19,84
144,108,23,96,2,9,91
138,14,44,4,10,15,63
105,168,23,35,13,9,85
104,60,6,3,8,4,89
181,4,15,31,14,3,81
222,104,33,79,18,18,66
85,71,46,60,14,13,87
145,217,28,99,19,4,70
150,143,25,32,9,14,4
194,119,35,88,17,16,77
50,39,50,53,20,7,18
89,124,42,61,4,18,74
53,207,20,99,17,5,68
88,82,27,45,8,0,52
172,100,7,80,9,18,74
40,237,5,30,19,12,60
162,142,23,42,12,14,60
231,164,5,52,3,9,99
179,212,26,99,18,10,31
206,33,41,46,13,3,95
215,205,7,45,17,20,45
36,100,30,74,9,17,22
187,162,22,79,5,19,19
70,131,2,46,14,17,99
210,119,33,73,8,17,19
140,100,11,59,14,18,2
193,129,40,43,5,6,32
172,11,41,30,2,19,76
1,97,46,3,17,6,2
3,245,35,65,15,9,23
24,169,2,79,8,0,87
103,5,28,82,6,13,6
175,52,32,52,18,13,1
42,88,18,85,1,4,23
98,171,24,90,3,14,76
238,108,16,52,16,9,25
78,113,1,48,18,14,86
248,197,8,10,10,18,91
210,157,1,54,18,4,7
146,159,35,37,16,15,87
233,224,7,10,10,9,36
224,241,45,91,18,11,60
130,120,3,37,12,5,60
98,145,28,92,20,9,2
181,105,28,68,10,3,76
126,115,15,54,14,3,74
20,123,37,17,2,5,8
135,198,8,8,12,14,89
202,69,22,17,2,4,28
41,194,43,81,13,10,80
1,33,25,12,8,19,34
232,144,4,85,4,7,79
249,113,31,71,14,0,19
203,64,9,54,10,12,86
136,39,48,18,9,18,98
128,237,48,39,14,9,79
62,185,0,30,17,11,84
204,107,20,76,5,20,0
49,172,29,26,7,13,48
45,106,15,54,1,5,83
37,170,11,65,13,17,53
73,235,26,81,5,3,9
207,214,28,7,8,18,40
115,45,28,16,8,8,41
202,69,13,80,13,9,96
9,136,28,91,19,13,32
47,108,47,33,13,20,41
60,112,30,63,12,2,58
60,3,25,1,11,3,56
137,241,41,10,9,19,67
162,244,7,58,7,5,44
143,73,5,78,3,19,62
207,215,37,88,13,15,48
72,132,32,81,18,11,11
155,134,17,71,5,1,75
179,232,1,7,14,14,96
181,90,41,59,13,6,26
39,94,12,46,6,14,93
140,198,15,55,6,19,37
50,179,1,27,10,5,79
182,66,4,61,2,15,4
210,139,12,39,4,2,45
24,63,39,89,8,15,16
59,240,45,35,11,20,59
19,95,4,94,10,7,53
169,191,15,63,10,7,96
151,115,30,60,12,3,86
147,8,17,27,3,15,55
150,170,40,15,18,2,68
75,215,35,25,11,6,58
172,164,22,34,2,11,63
18,89,46,5,10,3,97
117,84,47,54,18,1,56
219,1,6,56,9,19,7
61,73,43,58,14,9,63
94,129,39,65,5,12,58
37,20,18,67,12,17,82
191,225,26,57,19,17,76
10,110,44,64,11,19,60
106,79,43,6,13,3,62
239,79,6,11,8,19,26
164,159,11,22,1,15,26
45,208,17,10,3,11,35
99,54,32,41,18,10,76
128,17,13,73,18,19,33
186,173,23,21,17,15,54
1,17,41,82,10,0,66
57,21,50,46,15,13,35
229,216,23,68,18,4,40
100,30,37,86,4,19,10
103,32,22,63,17,19,75
222,26,29,0,2,1,56
40,155,36,83,3,14,20
51,209,15,50,9,10,91
220,107,19,48,19,9,31
153,186,15,24,10,6,25
34,225,21,32,9,4,8
39,188,3,35,2,8,7
43,96,32,68,8,12,42
185,4,20,68,16,19,46
111,52,23,27,16,13,80
232,214,34,74,5,5,72
198,35,26,10,17,12,44
220,72,3,10,3,6,57
13,69,10,93,12,18,61
103,186,30,27,12,14,69
239,88,35,91,8,10,31
78,57,36,88,20,0,94
108,183,17,35,5,9,84
52,6,3,35,4,8,87
69,165,46,59,9,11,11
124,160,28,72,14,7,73
151,244,30,38,1,15,93
55,206,48,26,11,16,18
171,149,13,17,13,15,68
202,174,40,4,12,1,62
92,73,18,0,8,9,76
59,190,5,51,13,8,71
113,93,4,21,7,16,29
168,106,25,51,3,11,84
122,0,22,80,3,9,27
209,142,4,87,10,20,92
106,242,35,77,17,4,75
167,152,29,89,1,15,22
71,172,2,28,14,5,50
220,56,16,87,10,7,57
98,237,3,80,6,6,53
247,64,11,60,4,19,92
188,17,6,63,11,4,26
82,203,33,66,14,11,27
161,201,8,72,8,14,46
37,219,32,12,15,15,26
134,239,50,15,5,2,96
0,46,31,26,4,16,41
180,95,38,23,1,16,24
111,116,34,33,7,4,7
111,144,36,29,3,6,28
126,3,25,43,10,3,58
120,240,39,25,15,9,65
106,122,10,39,5,12,77
163,225,38,63,19,3,66
96,0,47,56,13,1,91
82,245,3,54,6,11,53
19,233,13,53,13,18,53
186,96,46,76,2,10,54
18,140,16,71,12,11,77
103,229,48,53,10,17,22
140,201,43,44,6,19,1
192,134,38,5,15,18,91
120,194,29,48,19,11,83
119,70,34,67,15,12,36
0,156,13,17,14,12,51
161,149,9,8,12,14,90
226,176,30,6,4,4,66
149,230,1,59,14,9,72
49,124,27,42,10,4,60
112,75,33,48,8,20,99
228,193,5,18,19,11,62
19,195,23,89,16,5,6
184,200,14,31,6,3,52
172,171,32,76,12,7,31
66,155,43,58,13,4,80
247,106,1,79,4,10,83
6,183,37,40,19,19,82
97,120,37,43,9,19,75
107,28,15,59,7,9,65
3,190,2,46,6,17,17
76,142,17,33,8,12,33
143,43,43,16,2,15,39
31,30,50,27,12,9,43
161,125,19,78,19,1,97
176,55,46,37,15,3,24
152,35,26,93,12,15,2
61,219,29,7,20,12,97
133,87,9,52,17,15,29
37,20,6,74,13,15,95
193,103,13,18,2,12,79
95,237,5,64,11,18,97
102,184,18,43,14,13,47
47,101,50,4,10,7,50
140,236,33,15,8,5,9
110,166,10,67,20,12,7
114,139,15,66,11,2,75
229,248,40,44,17,19,11
110,151,42,59,17,16,3
71,45,10,62,7,11,9
110,96,21,72,6,8,12
241,97,21,87,13,13,17
3,189,23,48,2,11,73
43,50,47,96,3,7,52
43,192,45,10,13,9,54
92,219,15,76,18,1,49
160,217,13,87,2,7,34
201,108,28,20,4,6,26
22,146,31,34,7,14,82
9,243,32,53,9,15,36
55,86,2,8,14,8,54
123,50,6,50,6,18,10
146,165,23,73,8,4,87
95,125,17,48,10,7,13
98,127,31,73,4,6,26
52,146,42,79,16,3,27
167,38,35,11,12,2,41
16,65,19,67,10,10,11
3,236,2,22,10,15,14
159,182,29,91,15,4,25
220,20,29,11,14,12,10
176,30,23,74,10,2,51
17,175,39,88,6,13,54
150,110,0,14,11,7,59
238,235,28,56,5,12,72
72,117,40,24,11,0,97
239,177,44,83,8,12,63
129,57,9,68,18,3,37
29,128,46,15,10,12,63
83,147,49,52,7,11,86
39,19,7,47,5,0,16
48,246,12,16,8,3,73
49,186,48,97,11,1,59
48,143,24,19,17,2,51
71,178,47,23,4,5,16
160,80,47,43,9,10,16
162,201,36,98,11,2,77
25,71,2,73,17,10,35
15,80,46,14,9,2,40
170,35,42,63,7,10,0
175,4,26,87,16,4,98
33,226,4,5,18,5,60
170,8,24,89,1,3,98
214,233,44,98,4,3,4
93,84,27,36,18,12,56
152,135,1,74,12,12,67
212,128,43,30,11,14,15
55,240,17,52,2,6,35
182,165,8,33,11,2,50
121,138,46,56,4,19,15
50,118,8,44,11,9,28
127,8,36,86,6,4,43
219,5,49,98,19,13,48
239,108,25,68,4,5,32
212,183,31,98,15,12,42
2,128,29,72,11,8,29
154,109,1,81,17,11,25
198,148,32,85,13,5,51
183,108,27,24,11,18,48
242,44,13,43,6,4,9
246,88,30,9,18,19,76
166,201,1,86,13,16,45
33,137,12,77,9,8,44
162,75,13,86,13,15,71
184,70,4,48,18,16,42
156,164,12,89,16,13,30
189,182,12,21,20,8,4
238,218,47,41,12,19,14
192,189,27,74,12,3,95
51,214,40,25,12,16,83
107,72,41,38,1,4,41
4,64,10,39,5,20,51
231,102,26,50,17,12,32
93,197,27,3,4,1,26
196,130,17,31,3,17,82
83,192,18,48,15,12,10
104,151,36,13,14,14,30
8,202,1,43,11,12,8
193,47,13,78,2,7,65
64,131,13,68,19,11,98
219,202,18,82,4,18,87
46,139,19,30,14,11,4
69,197,48,62,10,2,21
156,215,15,26,14,12,88
152,132,44,40,19,13,46
214,132,14,55,17,3,71
223,71,35,53,11,17,57
122,204,17,65,14,7,86
205,76,20,22,8,2,73
159,85,33,3,10,11,12
74,235,45,87,11,6,3
240,144,17,72,2,17,48
209,135,6,14,18,5,8
58,105,44,82,16,15,69
87,114,23,15,10,19,19
245,161,1,74,8,9,59
219,151,45,3,14,7,86
185,127,30,22,9,15,25
238,3,27,96,6,16,4
235,242,31,79,9,18,15
213,184,5,82,16,5,67
23,140,49,74,5,5,65
115,230,1,54,17,18,3
174,94,16,23,18,6,34
157,52,27,99,8,1,28
62,135,31,97,13,13,44
218,150,43,97,4,8,1
171,215,21,96,15,6,71
247,38,47,60,13,11,55
2,164,32,93,11,17,61
162,120,22,75,15,14,51
160,111,4,93,7,13,35
15,83,35,80,15,10,85
105,63,6,26,14,13,78
33,16,20,5,19,16,93
81,93,29,75,6,11,12
172,102,7,1,2,7,3
142,109,17,77,15,17,63
5,127,19,24,14,20,11
180,127,46,68,3,17,37
79,115,3,81,10,10,77
122,208,4,0,14,4,22
223,234,44,1,17,12,69
214,28,22,63,11,15,88
166,199,43,40,4,11,77
168,148,38,94,9,5,25
17,131,46,25,16,8,96
214,145,27,48,12,20,19
197,133,45,86,9,20,38
209,211,15,82,19,10,32
61,178,25,26,2,2,63
247,173,1,51,7,3,38
70,209,15,54,14,4,9
162,135,33,2,3,19,26
186,109,40,27,15,15,99
208,32,19,61,4,2,50
90,192,26,10,18,12,44
48,128,22,99,4,19,85
68,126,31,21,3,14,63
127,17,36,22,17,16,80
156,57,4,68,12,5,65
73,180,48,74,11,12,94
83,68,46,61,17,6,40
26,215,35,6,11,15,13
13,99,0,85,7,11,57
84,19,6,29,18,16,42
180,24,30,28,2,16,76
222,48,31,59,17,1,46
6,115,27,89,4,0,40
177,23,20,34,3,10,6
200,249,8,86,20,5,69
109,214,11,22,3,4,20
160,39,6,79,3,15,88
14,148,11,85,13,13,1
53,21,34,55,1,4,2
237,231,7,55,4,2,52
107,224,40,67,6,1,76
18,58,33,80,15,13,74
86,196,34,91,5,13,91
169,106,36,37,20,1,88
177,21,21,56,18,2,40
217,27,16,60,12,7,28
200,72,33,47,15,15,41
54,80,6,25,14,3,22
148,50,17,57,13,19,56
218,244,32,28,14,12,82
242,95,30,35,14,11,62
226,31,18,92,6,19,69
94,146,23,46,17,7,54
203,108,9,77,12,19,18
104,179,40,57,5,8,31
152,144,36,15,3,0,81
5,59,1,39,17,16,58
7,190,41,26,15,14,33
182,32,35,14,19,5,21
46,174,35,89,9,18,47
63,106,21,82,2,13,56
181,150,8,12,13,12,72
193,177,48,9,16,1,3
126,220,1,47,2,8,57
104,167,22,58,6,18,67
174,75,49,9,4,17,100
2,230,7,29,5,14,46
98,104,1,34,5,4,75
234,197,30,63,7,15,61
71,86,15,48,8,4,40
67,136,35,20,15,3,38
127,124,44,67,20,12,66
217,57,19,9,4,6,66
178,179,42,84,1,8,12
155,30,44,12,3,20,58
90,45,3,100,8,13,21
54,160,32,70,16,5,89
217,60,8,27,7,17,49
176,31,29,79,5,16,71
1,242,31,11,6,2,82
217,181,21,8,12,11,10
245,92,42,90,12,15,36
225,150,4,100,8,14,82
146,207,28,45,10,20,57
232,222,7,75,15,3,40
230,104,23,85,12,14,11
11,128,48,93,11,5,27
150,50,2,28,5,9,1
113,119,25,12,1,12,90
92,116,30,88,10,13,52
25,76,35,86,12,14,42
144,139,29,70,7,12,54
155,234,27,40,5,9,10
44,68,24,25,3,15,41
222,25,39,51,6,6,10
63,114,30,21,13,2,33
33,27,45,42,2,16,95
172,172,29,62,14,10,45
39,216,23,48,16,1,39
37,84,11,4,9,8,4
243,121,16,44,16,6,52
158,199,34,64,7,14,40
130,203,14,26,13,0,26
30,23,20,66,12,15,53
100,55,4,53,18,12,25
88,84,5,73,19,8,45
213,211,22,10,12,5,16
182,232,32,90,5,12,45
61,42,36,55,11,15,17
49,21,44,54,19,19,98
198,200,40,38,16,10,97
156,107,21,43,9,19,57
13,227,32,63,16,3,32
135,119,32,44,15,20,29
145,35,49,45,1,12,39
56,128,40,12,17,8,87
191,58,20,91,3,7,66
9,180,34,46,13,0,31
118,3,30,66,9,4,62
235,244,48,58,6,18,51
15,74,1,4,14,8,14
167,163,1,11,2,14,11
143,218,26,99,13,4,26
231,187,41,14,11,4,24
20,43,16,63,3,10,42
120,174,9,77,5,11,48
122,43,16,30,16,7,82
65,177,29,92,17,3,64
215,38,39,18,17,3,62
218,49,47,75,4,7,28
131,98,36,80,10,13,75
7,87,10,16,15,10,77
80,21,39,99,11,2,71
128,154,45,43,13,3,79
172,9,15,36,5,13,7
202,53,31,40,12,11,27
116,225,7,22,16,2,65
53,144,13,61,4,15,73
87,167,12,72,12,18,7
190,84,49,25,4,3,24
44,182,28,67,5,7,16
138,201,12,26,3,2,12
212,149,42,72,5,0,96
237,151,32,26,15,10,35
144,174,49,40,8,4,40
83,203,8,30,12,10,91
26,240,28,29,19,14,28
145,56,46,33,5,16,68
246,130,19,37,12,11,64
160,36,11,83,18,1,0
173,153,0,46,18,20,56
192,84,13,16,2,3,21
93,90,19,60,19,18,37
177,7,26,9,7,13,39
32,225,18,54,8,6,18
21,131,30,41,5,1,17
117,203,49,94,7,14,37
2,202,7,15,5,15,37
91,87,40,92,8,19,78
58,219,1,15,4,14,71
101,199,40,99,16,18,28
98,216,43,10,4,4,56
13,238,28,97,8,6,48
86,164,33,24,12,2,77
209,15,33,10,17,14,39
45,18,46,51,17,10,2
80,76,13,27,7,11,4
124,153,45,39,9,15,82
102,73,38,46,4,0,13
38,195,15,67,10,19,44
84,246,38,62,10,10,40
141,136,28,30,13,20,3
56,41,46,75,18,12,48
86,105,48,96,14,4,94
178,200,34,76,18,3,31
106,16,20,42,16,13,47
121,127,47,24,3,18,29
80,62,30,66,18,18,13
151,86,40,83,2,10,58
250,0,32,27,10,16,66
212,67,42,84,12,19,64
146,68,3,84,4,5,89
142,60,43,69,18,13,46
16,173,48,79,11,17,99
131,198,47,86,2,11,35
126,234,24,1,10,3,52
188,212,50,8,1,20,44
124,161,10,77,14,7,49
112,33,8,90,19,14,93
204,240,26,92,10,12,77
24,57,20,76,19,3,8
145,217,47,20,17,12,77
39,170,48,14,8,11,96
231,56,5,74,17,11,19
209,18,30,59,16,20,55
37,115,26,100,4,19,92
109,186,0,85,9,13,21
207,22,14,24,11,11,60
19,235,46,64,9,12,34
147,64,7,10,14,6,55
40,22,47,65,14,3,8
160,181,3,67,17,5,45
9,132,31,0,12,4,46
12,205,35,97,15,19,86
240,6,19,74,17,11,39
99,240,13,85,15,8,24
7,230,1,57,18,16,63
188,200,32,48,8,8,24
144,53,31,76,16,11,41
68,10,19,86,13,19,96
211,88,22,97,15,3,83
21,6,23,44,10,4,10
83,216,1,50,12,1,76
181,170,2,57,14,1,66
182,239,12,19,13,13,43
227,69,3,44,12,20,66
2,204,50,58,12,6,23
162,156,12,44,8,16,70
127,84,38,66,10,17,93
145,194,20,19,4,4,62
113,250,20,13,13,9,57
155,223,46,17,18,8,81
71,134,34,24,4,13,43
21,223,3,92,5,8,85
79,54,38,85,14,13,86
202,54,17,99,17,4,57
205,211,36,44,18,16,33
22,1,26,3,16,10,48
193,162,7,4,2,12,13
157,32,40,66,17,14,7
41,235,36,78,12,10,48
70,31,12,48,12,16,29
207,218,40,88,12,5,28
18,29,9,57,17,8,41
151,112,18,83,18,14,74
191,25,22,48,15,5,62
219,29,49,28,4,19,81
36,93,39,57,19,19,37
243,199,7,51,17,16,91
19,217,24,94,7,3,46
193,153,35,25,2,4,64
192,176,48,54,4,17,92
19,185,3,18,7,3,81
94,19,11,7,20,13,62
7,174,3,94,15,13,5
202,93,47,69,3,18,65
30,110,7,86,2,4,69
152,2,3,85,19,16,2
131,42,27,5,9,6,53
205,20,9,60,7,13,23
198,79,5,21,7,19,60
80,197,43,67,3,8,22
57,204,8,39,6,10,86
70,244,13,10,11,18,18
158,229,40,41,10,19,84
25,147,21,65,6,9,23
50,232,7,80,17,9,56
148,81,18,18,20,11,59
3,170,8,92,14,11,74
124,192,28,24,9,5,53
234,143,17,27,15,1,39
126,23,41,36,19,18,26
103,194,11,11,15,12,56
228,228,7,70,7,16,4
133,39,6,16,11,7,99
168,156,23,77,4,4,68
236,31,9,44,17,12,4
125,157,47,29,18,8,62
140,194,14,45,9,3,71
29,234,3,88,3,1,32
245,214,27,32,11,14,11
195,12,21,45,17,19,47
155,51,22,79,5,6,41
202,43,41,22,14,13,49
68,218,45,0,9,3,99
34,54,38,84,20,3,24
208,127,44,5,7,10,84
22,49,6,67,12,3,38
244,31,49,29,14,6,43
37,51,14,78,9,5,66
14,171,35,21,9,10,72
96,240,38,35,1,14,73
215,162,36,47,2,5,24
162,79,18,8,11,13,90
198,123,49,68,7,6,92
94,0,37,64,6,15,71
54,188,31,80,13,5,22
17,195,1,22,5,6,16
143,1,4,29,1,3,22
19,163,37,77,13,3,27
90,55,32,84,13,9,73
243,231,28,16,19,7,8
130,68,4,39,5,14,26
66,82,49,65,2,13,7
247,8,21,48,1,4,13
187,92,44,38,6,17,12
49,16,24,63,3,17,12
147,212,41,84,11,3,66
109,42,39,77,16,0,86
106,12,1,46,4,7,76
188,43,32,37,10,13,69
82,116,25,18,7,12,49
163,157,14,90,2,16,91
87,43,4,77,17,2,34
3,29,21,73,13,3,86
43,139,25,83,10,0,95
44,180,23,93,14,10,81
29,160,33,94,3,10,5
117,174,35,80,4,14,67
58,36,2,49,14,9,30
92,80,1,34,9,6,44
151,233,27,89,18,11,40
89,244,5,95,19,12,99
176,194,14,96,15,16,3
247,34,14,19,6,18,88
164,238,38,92,2,15,93
178,213,20,21,11,8,88
11,112,44,84,15,11,65
108,168,46,7,5,12,52
80,142,16,65,6,4,45
80,170,18,86,8,17,20
184,102,8,4,19,7,91
80,180,11,67,15,18,87
74,159,38,30,14,12,0
176,207,22,88,8,2,42
210,73,43,24,16,16,69
233,205,37,22,15,4,32
110,158,45,76,2,19,42
193,46,14,55,8,18,92
170,49,32,60,17,2,41
221,74,30,53,19,12,67
79,123,11,69,6,10,11
111,30,12,46,12,10,34
84,20,26,62,19,2,95
6,83,44,34,14,10,90
8,133,1,44,5,3,88
119,68,8,42,7,16,46
227,123,13,29,3,5,64
186,118,44,19,10,12,78
63,238,14,37,19,4,92
40,86,22,9,1,14,52
205,234,36,38,9,7,25
176,224,49,74,16,1,50
165,141,4,81,19,17,21
73,75,24,58,4,11,68
151,189,30,65,19,7,65
40,23,42,48,5,15,7
237,32,2,82,5,17,71
229,90,3,10,6,2,80
188,62,42,68,3,20,37
64,33,24,82,16,3,69
20,199,33,81,17,6,11
92,102,14,61,13,19,57
184,243,26,33,5,15,23
40,154,25,23,12,20,81
246,51,21,95,2,10,50
232,92,32,7,19,19,56
8,11,49,43,2,10,95
48,229,6,66,8,17,13
24,114,7,55,7,0,22
79,105,1,51,11,12,54
182,191,13,54,19,14,22
171,17,17,8,6,16,3
53,42,41,67,2,1,62
228,152,2,29,15,3,47
171,34,42,33,1,10,56
110,167,16,79,10,16,55
24,48,33,60,12,12,27
196,84,36,36,6,8,32
201,80,26,25,9,10,75
84,65,39,98,17,10,77
13,201,24,33,13,12,82
119,164,34,43,16,13,12
115,93,2,23,10,20,6
158,112,10,62,10,3,92
231,152,47,71,17,14,58
237,232,45,80,7,16,21
133,105,6,32,1,13,26
53,125,15,14,10,17,75
74,148,31,33,17,1,37
155,226,16,54,9,17,73
130,59,9,61,13,20,99
224,121,21,25,11,8,63
233,62,26,42,4,7,98
36,198,2,30,5,10,73
157,87,35,6,15,15,18
210,28,22,60,13,7,86
231,9,46,5,14,16,75
74,195,39,20,18,16,89
224,228,39,99,12,15,20
217,207,42,75,18,8,77
80,211,33,21,15,7,14
42,92,13,65,20,13,1
27,69,20,2,17,14,61
149,224,19,91,16,4,53
132,191,30,33,16,13,78
34,6,21,40,4,4,48
214,17,13,84,2,18,82
92,186,27,76,1,13,28
125,122,43,93,17,11,85
87,96,49,77,1,15,6
171,6,36,39,17,15,86
93,56,10,83,6,10,49
217,34,35,56,2,6,8
178,91,49,49,17,3,90
216,245,4,75,8,8,97
190,180,5,37,10,20,41
