initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolf_gain_from_food,sheep_reproduce,wolf_reproduce,grass_regrowth
73,68,11,71,5,14,96
87,86,45,92,5,1,96
240,174,18,76,11,12,87
213,178,27,21,20,12,90
236,105,43,28,12,19,79
140,249,24,92,6,14,41
193,87,15,57,2,8,58
99,172,43,98,12,5,55
196,78,34,73,5,4,91
29,29,45,66,17,0,51
54,41,6,54,12,2,64
67,69,34,44,6,5,81
86,78,7,37,20,13,49
60,95,22,0,19,10,81
58,117,49,60,9,11,26
108,238,18,12,5,3,3
136,207,21,62,4,19,79
214,203,38,35,2,4,29
81,96,14,66,17,17,22
14,186,44,92,13,12,90
230,112,10,48,2,18,22
129,4,45,11,3,1,64
213,49,49,57,13,9,47
201,51,15,31,11,3,77
97,85,36,77,12,1,72
90,16,2,82,13,10,89
133,227,31,85,14,11,66
79,111,32,94,20,2,52
89,166,33,62,15,16,14
69,96,7,49,13,4,13
116,196,20,19,14,12,23
220,220,6,71,12,15,90
5,245,2,28,2,16,42
208,242,40,47,17,8,34
64,21,12,14,4,1,12
146,188,20,94,10,10,38
154,216,1,94,10,12,1
181,77,7,72,18,9,73
240,26,24,90,9,5,9
244,18,33,27,14,6,28
39,4,22,17,19,18,84
210,166,22,79,16,13,16
219,233,2,88,16,4,43
60,209,10,19,1,12,43
25,207,39,66,5,16,96
48,224,17,35,18,8,85
35,122,2,69,11,9,94
241,163,5,43,18,17,58
239,145,2,41,2,6,28
210,187,29,4,12,19,46
96,48,4,74,12,7,57
238,223,8,26,12,4,66
210,6,20,63,7,10,80
115,61,1,87,8,1,3
170,135,38,68,8,11,46
218,236,24,81,2,19,56
28,203,11,98,9,3,20
101,249,40,52,15,9,34
10,75,22,87,9,15,53
66,127,27,71,17,19,73
68,90,23,66,4,2,51
59,177,28,68,7,13,28
28,16,41,48,15,4,11
235,85,34,96,9,11,69
122,20,13,98,9,18,6
41,249,46,72,14,7,2
153,112,31,64,19,10,91
110,247,27,31,1,18,47
142,21,40,95,1,16,93
93,71,6,17,3,8,98
87,86,16,0,6,2,81
32,26,13,87,17,6,45
204,167,14,90,2,16,14
62,229,35,77,10,9,78
150,70,9,99,6,9,45
56,47,41,75,17,9,60
148,172,14,57,5,4,71
89,11,22,51,9,4,90
249,184,21,2,11,3,53
198,66,48,80,17,2,39
108,59,20,32,7,16,92
116,115,38,52,17,16,60
153,127,48,61,6,0,53
110,137,15,80,15,10,35
111,246,10,84,20,17,36
160,69,4,2,17,7,29
22,47,26,31,11,14,71
248,88,35,37,13,1,35
4,123,35,21,11,9,7
130,159,30,53,13,9,70
129,16,3,37,18,7,18
55,88,48,27,10,18,20
48,114,4,56,12,12,36
138,10,28,62,10,10,73
122,102,47,54,14,6,12
154,16,19,67,8,13,5
223,191,40,14,9,8,25
182,92,16,6,6,2,64
150,206,11,2,8,5,20
230,99,13,94,12,11,100
31,39,8,36,19,20,69
33,185,16,94,8,15,12
102,74,37,53,11,2,0
249,15,47,30,9,3,31
145,141,28,48,17,7,46
86,201,30,17,17,10,73
168,201,16,25,14,3,47
207,179,32,85,13,6,11
226,78,7,56,8,1,86
196,86,23,94,11,2,74
164,232,6,32,15,12,94
169,111,48,78,8,19,6
156,112,38,3,20,3,39
106,72,47,30,2,6,84
168,76,25,57,20,13,22
174,144,37,72,15,6,69
90,161,38,54,7,5,32
44,245,2,46,6,13,69
26,71,24,42,9,1,57
65,199,2,43,2,2,71
194,69,9,67,15,16,94
53,73,38,65,6,1,89
52,187,45,18,3,7,23
178,203,18,21,18,14,28
17,29,15,55,10,16,55
219,13,4,19,17,15,16
236,149,24,93,2,19,57
126,123,7,67,4,19,48
55,20,14,89,4,20,35
42,166,35,14,6,7,22
228,95,25,89,16,3,66
217,10,5,60,20,13,63
137,112,7,79,13,10,53
215,243,34,66,13,17,53
153,165,4,98,18,5,55
67,218,7,21,13,18,63
159,99,40,35,5,3,53
150,151,31,70,20,4,70
224,121,4,77,6,4,63
249,234,33,17,14,2,28
143,156,14,71,17,17,43
147,13,38,84,13,19,28
247,35,30,63,8,3,25
239,21,43,21,13,13,24
14,218,36,14,2,4,8
86,157,28,73,19,13,86
16,249,17,24,8,7,87
217,56,19,34,18,6,46
55,229,39,36,6,3,23
45,233,26,97,18,19,11
101,39,34,32,8,0,45
111,49,25,67,16,8,10
179,33,40,56,7,9,94
245,46,26,55,12,20,56
168,73,10,4,2,3,17
197,49,2,85,11,10,50
197,211,17,16,7,18,81
57,121,39,54,13,5,56
187,222,10,72,13,2,92
180,228,31,32,15,7,29
191,196,49,5,2,12,65
250,206,24,85,18,19,91
158,74,38,60,4,2,92
169,42,46,56,9,6,19
100,242,20,71,13,5,49
86,170,46,11,19,5,17
184,34,33,93,7,3,95
215,134,11,15,12,17,22
145,55,33,13,9,5,56
241,212,31,51,1,19,83
89,83,9,36,7,3,55
26,162,20,43,20,9,71
127,53,17,72,11,11,22
242,113,36,33,11,14,35
232,130,22,45,18,8,16
73,233,21,84,15,11,7
241,78,17,36,5,8,7
1,99,24,71,7,12,45
118,235,14,19,16,12,61
148,187,23,26,17,5,60
217,234,48,62,7,17,44
6,195,8,60,3,0,58
250,91,20,36,6,10,56
75,167,16,63,9,3,82
226,128,48,72,2,11,9
38,159,31,51,11,11,55
123,36,6,55,8,7,86
241,179,2,56,20,6,59
5,246,21,75,14,18,41
248,5,0,94,5,3,14
160,95,28,89,15,15,48
125,114,34,5,16,10,18
124,132,33,68,17,13,49
246,200,14,61,12,16,52
48,189,37,38,20,5,80
142,139,26,39,14,3,63
135,155,46,84,15,6,45
22,249,40,57,15,4,58
179,181,8,1,15,11,47
154,119,43,66,11,4,75
172,160,44,30,2,16,58
158,96,25,41,19,14,39
126,68,8,18,19,4,12
82,213,46,15,16,4,12
200,189,8,20,7,13,47
177,41,38,44,6,19,95
236,249,13,92,5,16,85
158,219,0,8,18,16,100
181,97,27,16,11,4,10
181,197,43,32,15,10,42
102,87,9,82,3,0,30
57,159,28,65,1,11,66
222,23,25,31,19,2,7
247,159,38,78,13,0,57
234,22,42,20,5,1,62
123,65,6,86,8,9,61
173,47,5,86,11,16,88
134,140,29,23,2,5,52
93,136,3,30,18,8,67
223,15,5,10,16,18,11
115,4,37,43,17,15,69
201,15,48,0,9,19,84
91,151,9,64,12,15,63
153,135,34,75,14,1,83
182,108,40,45,20,1,91
61,79,17,19,6,1,92
6,90,32,34,1,10,29
129,236,36,40,16,13,55
114,22,25,57,17,17,46
121,246,49,34,11,18,83
213,70,5,74,16,17,46
34,229,24,72,7,10,50
64,81,41,6,6,13,37
21,22,35,21,9,19,40
105,0,47,44,4,11,62
140,232,47,76,1,11,67
62,155,25,64,7,7,84
14,158,40,96,19,14,23
215,138,0,19,4,2,86
250,205,14,63,18,6,64
224,188,40,67,17,6,60
96,73,23,73,15,4,49
64,71,49,58,4,14,31
11,13,13,14,2,7,9
77,248,4,52,19,12,76
190,129,50,32,4,10,28
72,51,14,87,19,18,80
79,239,49,42,10,15,57
7,56,18,65,4,4,61
30,131,46,65,19,16,4
9,19,37,33,4,15,38
107,233,34,70,9,16,28
125,234,2,53,7,5,2
215,77,28,59,15,11,57
206,140,6,29,11,6,78
71,41,10,65,19,6,29
203,44,45,58,14,0,36
227,154,50,92,10,15,0
58,166,35,1,8,11,100
27,96,49,91,17,18,60
160,85,41,66,6,16,40
20,130,33,1,7,9,91
182,41,0,74,11,9,92
174,92,26,60,5,14,14
193,225,18,90,3,19,79
65,3,34,15,20,14,22
243,156,44,72,5,0,75
78,3,42,68,5,4,92
145,60,46,84,17,5,89
184,160,44,73,5,10,62
156,44,8,87,15,19,32
77,146,27,99,16,12,99
98,112,46,90,5,0,93
126,231,24,56,1,16,40
174,133,27,94,15,11,64
5,107,46,76,7,18,81
103,97,10,33,5,10,56
217,126,42,81,8,18,30
43,230,44,59,11,17,78
3,182,34,75,8,15,68
229,152,16,1,7,6,78
230,145,47,43,6,13,61
214,26,43,83,6,9,61
227,103,45,7,9,4,51
11,35,11,54,14,9,33
124,212,25,72,12,15,35
10,198,34,32,2,10,70
222,10,8,84,1,14,95
127,148,18,5,12,6,50
107,67,2,19,9,20,97
136,53,47,86,18,18,15
107,160,2,24,13,20,87
208,2,25,69,13,18,25
166,46,17,13,5,13,75
243,220,12,40,3,13,16
19,95,10,5,5,14,85
100,165,5,57,13,8,7
213,45,35,38,9,3,31
90,23,49,65,11,1,46
155,247,14,64,10,19,2
46,5,31,95,15,2,99
218,1,42,74,3,11,82
67,99,35,86,3,3,80
39,242,29,46,4,18,45
92,169,49,92,7,1,57
88,108,35,36,19,19,55
246,216,14,49,8,11,17
186,244,34,12,11,6,39
161,8,26,90,5,1,97
17,235,33,24,3,7,61
105,66,35,72,2,7,20
72,25,40,10,4,10,23
150,80,21,69,19,6,2
120,242,23,67,20,4,22
72,116,47,38,6,17,21
234,146,15,30,11,10,82
60,202,31,21,17,5,19
102,148,48,39,6,16,77
58,14,41,8,1,18,3
205,58,19,58,15,19,72
239,45,44,32,2,7,39
22,146,6,46,9,19,42
200,40,38,26,17,2,8
243,181,32,8,10,7,11
95,109,41,46,18,15,37
186,119,11,25,12,14,45
193,73,17,12,15,2,47
245,20,5,70,2,8,10
131,139,21,7,10,6,70
42,92,22,16,18,17,40
141,201,45,96,7,16,9
133,156,22,15,11,16,77
145,172,7,47,2,14,75
182,29,22,74,2,20,42
99,74,46,9,18,2,51
237,113,14,28,10,6,91
129,108,49,11,4,2,46
171,30,23,46,19,6,61
120,46,13,25,6,6,98
207,243,39,20,19,10,82
199,103,14,15,10,19,72
180,38,32,15,3,12,4
222,194,24,1,14,13,58
35,64,49,29,19,13,45
24,83,2,3,18,8,26
33,223,46,86,12,5,13
60,158,41,99,3,8,23
247,210,48,81,8,4,39
57,173,27,100,14,2,34
111,206,32,60,4,19,76
250,116,38,0,8,18,52
122,197,6,61,7,4,14
3,4,19,19,19,6,9
194,155,15,78,15,14,36
52,64,29,63,16,20,52
57,186,38,63,16,15,3
76,3,38,44,2,12,40
156,26,12,29,18,2,2
225,106,29,2,5,17,40
227,235,5,50,16,16,18
58,199,18,31,5,18,26
15,28,23,59,7,10,38
66,51,8,90,19,5,51
183,175,13,9,3,18,81
56,188,38,44,12,17,91
214,165,4,68,8,2,64
51,17,11,34,3,8,65
229,181,6,94,16,9,80
82,76,7,85,17,18,17
176,186,18,3,3,5,50
151,225,30,37,6,16,58
226,108,5,39,16,19,64
9,214,32,40,7,0,29
44,98,21,22,14,10,30
100,60,49,9,12,13,88
163,137,36,84,4,15,55
182,132,15,26,3,17,85
228,193,11,50,4,6,17
216,210,11,38,4,7,9
61,68,4,28,15,10,82
37,178,36,70,3,13,33
117,90,47,86,19,12,64
233,92,6,53,6,15,7
63,40,26,77,7,0,69
180,17,2,57,5,20,5
163,128,38,89,14,13,62
176,217,29,44,12,20,25
191,182,37,80,16,4,15
115,26,7,59,3,3,6
76,228,44,40,11,16,36
180,169,20,12,18,5,81
233,231,3,52,10,7,7
154,120,45,23,19,11,77
225,199,16,52,17,0,34
117,64,8,45,3,8,74
158,100,0,99,13,0,91
198,58,15,77,4,10,43
98,85,47,35,18,16,29
165,158,44,8,16,10,22
3,228,34,42,7,12,54
232,111,20,89,15,18,85
79,235,47,56,6,15,98
202,109,17,30,3,5,85
61,246,18,73,11,1,16
116,181,5,74,15,17,26
17,230,45,18,14,4,15
201,10,4,49,13,11,54
157,146,29,91,20,19,10
97,29,30,61,5,8,33
62,98,3,69,20,11,48
122,12,48,1,12,19,43
141,174,40,76,11,6,79
238,88,11,65,5,5,36
96,206,40,37,19,15,24
164,36,6,10,12,12,85
27,157,46,57,9,19,78
37,109,31,86,6,14,72
31,135,17,29,13,6,32
49,127,31,46,2,12,5
225,98,8,19,18,7,3
57,153,43,56,10,9,80
113,67,9,48,14,7,87
93,152,42,55,14,12,48
168,119,41,40,6,17,65
204,105,44,88,13,9,97
193,143,21,92,2,10,46
170,66,0,87,3,5,0
82,237,14,37,8,1,38
75,218,33,89,7,0,17
58,143,47,57,20,9,78
26,111,2,24,6,19,38
194,16,7,71,12,16,92
233,225,41,36,11,8,0
239,239,9,23,19,5,59
183,134,23,40,15,9,20
92,162,29,41,20,17,87
127,217,25,83,10,7,67
75,78,22,83,15,2,46
38,173,38,40,9,12,8
51,213,12,4,3,20,22
18,187,44,25,7,1,86
93,114,11,96,16,11,44
152,12,10,48,6,19,81
64,64,1,26,11,12,27
51,202,0,79,11,0,49
54,70,5,54,17,7,32
219,68,17,83,2,5,5
205,247,36,62,5,8,98
2,131,24,14,19,4,29
244,110,32,11,17,3,85
109,229,46,53,15,4,75
10,206,22,34,18,4,27
44,67,48,6,19,12,4
39,210,30,15,18,4,32
8,130,24,8,4,6,3
202,204,19,99,17,8,83
176,199,36,26,16,5,3
126,119,43,80,17,10,67
188,34,43,74,13,5,78
45,138,33,45,5,20,27
164,209,19,72,3,5,86
74,169,26,29,4,6,71
167,81,44,28,17,13,92
236,171,48,69,14,15,26
6,141,40,93,16,7,59
106,144,14,64,7,8,91
223,2,3,25,7,5,73
178,233,1,15,5,10,70
24,206,40,54,18,14,26
83,103,17,35,16,5,50
238,121,7,8,18,5,92
19,151,37,33,12,10,7
133,234,6,95,20,11,29
142,26,22,5,3,18,86
64,36,10,48,17,5,86
194,145,33,13,5,17,78
211,103,22,39,15,20,68
192,179,37,83,18,8,83
205,201,13,43,12,16,4
81,73,35,6,17,3,79
196,95,26,85,9,0,34
124,91,14,27,12,3,14
26,235,40,18,10,10,13
50,177,27,23,9,17,52
85,151,15,72,12,16,32
141,221,17,76,9,18,88
156,205,37,5,3,16,55
76,93,41,99,17,20,27
228,38,16,93,9,13,72
88,125,28,45,12,4,90
191,137,12,7,14,10,89
182,124,9,42,7,18,3
194,247,34,44,18,10,9
203,89,45,32,7,8,98
220,214,28,95,11,18,69
9,1,39,46,13,7,69
24,59,12,2,1,4,24
209,103,12,80,20,0,14
107,15,35,60,13,9,97
35,206,36,91,2,3,33
85,144,15,55,6,4,66
190,225,8,66,7,8,62
54,42,28,13,11,6,24
41,3,3,20,10,13,97
173,93,46,4,4,7,29
160,5,41,84,7,4,31
41,178,40,34,14,5,40
222,189,19,36,3,4,14
15,62,45,84,19,10,59
131,199,37,32,5,9,97
13,57,29,41,8,15,56
27,230,23,35,12,8,14
68,157,8,2,13,1,82
83,107,9,100,3,4,30
134,247,6,9,19,20,18
122,141,4,27,6,18,82
160,213,45,70,2,10,6
120,132,39,40,17,11,48
68,151,35,76,5,17,23
187,6,5,98,15,3,55
100,152,6,19,9,20,79
236,56,29,77,6,3,93
177,116,41,48,11,13,59
230,82,35,97,11,13,49
98,227,34,60,8,1,41
98,68,42,35,4,4,41
168,166,42,38,3,18,10
14,240,6,16,4,4,37
101,10,30,82,19,13,67
92,79,48,11,7,1,57
115,142,13,70,5,12,47
187,42,30,74,7,14,29
132,125,1,55,15,10,97
209,239,25,62,17,10,35
111,75,16,30,19,5,77
108,102,5,25,12,17,86
128,61,20,84,13,1,1
27,91,44,97,5,13,55
179,111,27,66,14,17,42
76,54,12,99,8,11,13
30,113,47,43,17,12,81
50,48,8,55,17,16,21
185,218,46,30,17,5,28
158,127,35,87,1,2,64
61,222,24,7,7,19,47
91,202,40,60,13,15,91
104,121,25,61,11,15,6
134,67,36,28,8,19,14
41,154,4,95,16,3,4
113,94,29,8,10,11,45
162,133,23,62,3,2,88
114,244,1,9,1,18,24
113,51,21,56,4,14,88
141,193,47,93,18,20,53
130,155,49,11,3,10,58
145,166,0,30,13,13,96
129,172,20,19,8,19,67
235,156,1,23,16,1,12
152,151,35,79,10,19,47
227,80,15,72,3,7,6
134,85,47,27,18,18,75
157,1,18,73,13,20,38
162,241,26,2,2,10,9
115,137,27,84,15,10,96
183,140,30,69,11,5,93
17,51,37,55,15,16,15
15,82,42,25,5,11,98
144,142,11,78,7,12,91
100,80,15,97,6,17,48
133,200,16,8,17,10,1
206,91,27,75,6,7,68
69,200,3,32,7,18,89
15,148,24,34,10,1,26
190,123,16,63,4,11,94
48,35,26,57,13,19,21
23,101,43,97,12,17,53
70,85,18,78,19,4,1
176,188,46,94,5,6,43
202,236,31,47,3,9,23
102,212,18,10,6,4,73
16,97,12,24,5,20,62
206,125,20,52,13,3,53
54,76,20,41,14,17,97
188,15,24,16,13,10,32
76,173,9,32,19,8,93
141,16,22,59,10,0,15
55,97,5,33,10,19,22
0,130,44,17,17,17,63
127,195,6,50,19,2,16
45,117,28,18,18,7,56
143,72,37,75,17,2,34
156,33,50,1,13,5,48
113,201,13,72,17,10,36
214,169,49,83,9,3,53
80,173,7,96,10,3,66
44,101,30,27,12,0,5
227,189,47,47,5,9,41
118,191,0,89,12,17,1
34,190,23,79,12,17,16
131,45,35,68,14,7,55
176,236,38,7,4,13,28
92,209,37,4,2,12,95
141,10,4,4,19,15,47
9,45,17,69,13,1,85
97,34,9,51,8,9,79
80,185,24,14,18,5,37
106,23,32,27,15,4,67
237,61,25,90,6,18,49
188,134,49,93,19,13,96
160,85,1,35,1,11,94
123,67,1,100,8,6,64
198,13,29,89,15,20,17
218,245,20,22,12,13,97
226,2,30,28,8,12,26
140,245,20,66,16,19,84
6,38,9,54,16,3,26
200,70,35,89,15,8,57
87,119,48,70,6,6,48
91,195,10,5,13,1,59
130,6,46,18,13,10,39
35,135,15,91,16,16,61
199,207,20,58,13,13,42
198,93,29,96,12,17,2
10,184,2,9,6,16,52
90,246,30,9,19,5,43
87,161,11,43,17,0,54
92,120,34,97,14,11,76
185,205,36,42,13,18,32
213,149,22,93,13,14,82
103,201,4,45,7,1,73
16,90,14,39,13,9,27
27,228,43,65,17,1,49
202,145,45,18,19,14,26
222,42,4,56,12,8,55
11,52,39,72,11,13,54
193,60,18,51,12,17,20
135,21,0,24,19,6,30
150,62,25,73,11,11,51
105,104,49,12,15,4,3
106,122,29,74,3,7,12
5,66,49,15,4,18,8
35,50,10,92,2,1,90
175,99,6,95,10,11,84
156,145,37,25,3,14,0
160,4,3,60,13,19,31
119,212,35,20,8,4,42
172,177,15,84,5,14,67
39,115,24,82,5,3,4
12,134,23,59,11,17,9
197,180,41,94,1,16,76
45,49,27,73,16,19,85
17,18,12,58,18,18,36
207,31,15,86,8,20,67
170,34,2,63,17,11,52
226,71,46,65,11,6,33
182,178,46,5,4,12,96
81,134,46,54,18,0,46
56,218,11,82,19,5,47
82,31,19,43,13,3,87
230,98,22,66,11,17,22
125,22,43,97,12,14,92
109,181,7,95,15,12,30
46,138,8,2,1,17,70
157,121,32,92,12,8,35
58,7,39,83,10,14,66
59,149,48,67,8,11,41
53,226,1,40,11,10,5
13,148,2,66,8,16,80
91,80,42,10,14,4,58
110,212,5,0,8,3,93
208,240,24,80,13,16,97
120,217,35,30,6,19,36
37,110,21,17,8,4,3
79,20,44,61,18,16,9
173,96,44,17,15,10,81
6,203,50,58,14,17,23
54,183,9,86,2,7,12
78,172,14,33,7,1,84
233,56,18,94,18,10,29
13,234,22,91,2,10,85
35,201,21,18,18,11,82
183,66,44,1,13,7,28
235,48,29,5,9,13,70
58,91,25,98,16,1,79
50,29,5,87,7,6,86
233,92,17,17,16,5,26
36,66,7,99,14,8,85
54,194,44,81,2,14,43
148,240,6,82,4,12,89
19,190,27,58,12,1,69
32,180,14,30,16,2,57
5,79,17,1,19,13,98
50,96,24,88,6,8,22
245,111,13,45,6,17,89
69,157,3,55,11,11,82
134,136,13,92,4,14,1
236,134,34,43,2,2,86
50,192,16,97,13,4,58
134,225,28,61,17,13,88
44,6,39,25,19,10,98
166,224,15,10,20,14,94
7,101,23,2,6,10,73
182,53,27,38,5,20,20
34,225,9,81,18,8,44
35,102,32,19,1,17,94
137,197,48,69,9,19,59
228,58,6,42,8,4,73
172,35,26,99,9,16,69
136,119,6,32,16,6,38
115,246,13,39,11,9,28
183,114,43,52,5,11,88
47,142,28,53,1,19,33
225,236,25,37,14,18,37
54,93,12,85,18,1,32
71,146,19,4,8,11,47
18,120,32,70,5,1,92
93,55,12,50,11,7,76
72,5,9,73,6,20,26
126,103,1,21,3,3,80
149,89,41,90,8,9,15
220,54,35,42,8,16,99
204,213,41,90,6,13,24
37,96,17,98,12,7,40
76,166,22,5,9,6,59
36,223,47,43,3,13,84
26,167,0,38,1,14,97
89,164,43,6,10,9,63
143,197,18,81,17,4,97
102,43,33,92,4,12,99
93,33,32,31,3,0,0
138,156,32,57,5,2,56
115,3,1,33,6,3,21
60,40,46,25,15,5,8
225,92,20,23,11,11,36
166,163,27,40,11,4,0
83,174,46,88,13,20,72
136,114,6,91,10,4,20
136,59,1,8,16,20,25
95,71,44,7,4,18,91
70,176,47,66,11,7,37
159,156,30,35,18,0,52
78,13,20,86,6,1,71
48,50,34,80,14,9,79
69,143,22,29,16,16,98
202,64,25,76,13,1,59
69,12,11,15,4,2,37
119,21,44,87,19,17,76
102,111,46,45,10,13,90
232,17,32,79,12,11,60
127,63,25,61,10,1,22
159,14,37,9,2,6,63
197,56,16,76,10,7,0
92,22,4,7,16,8,73
64,63,44,15,17,15,30
203,63,30,4,16,19,52
14,163,50,66,18,13,25
108,20,13,56,6,3,55
31,50,31,99,18,5,26
227,151,28,99,18,8,14
231,2,24,41,13,0,33
5,48,48,4,9,1,11
11,202,24,92,9,2,59
138,245,45,81,12,12,28
203,199,37,62,15,13,2
168,106,29,30,10,4,48
146,60,44,46,16,6,26
159,25,10,74,9,3,17
177,8,7,11,10,13,13
125,113,42,99,11,15,45
7,237,15,97,15,3,87
169,135,31,26,17,1,45
110,23,35,90,15,19,76
13,165,3,33,15,17,2
227,40,18,90,10,15,17
190,153,8,24,12,1,92
126,25,19,1,16,10,68
119,56,16,4,18,16,67
131,187,17,3,8,12,69
231,117,23,56,10,14,88
235,77,22,31,8,20,80
189,118,5,52,18,7,63
124,116,34,29,5,10,15
128,114,48,22,2,4,75
100,34,42,91,10,15,47
125,113,47,91,6,10,95
114,231,37,30,19,11,87
200,6,0,40,13,10,48
214,117,35,25,3,14,30
140,245,20,34,14,2,73
151,132,21,15,10,12,43
92,196,30,83,12,9,30
102,183,3,4,17,12,8
18,149,38,88,12,5,39
80,236,24,48,2,2,18
246,94,40,92,5,6,57
162,3,4,53,9,12,33
218,131,19,42,7,8,1
235,31,13,19,7,15,13
93,165,24,59,19,6,54
64,82,12,78,18,11,65
148,222,3,69,20,2,71
137,174,44,58,6,3,7
54,122,10,74,3,7,94
137,132,47,19,16,5,71
73,43,25,23,1,17,9
112,68,43,76,1,15,67
110,7,39,71,13,15,97
30,55,2,2,2,14,33
93,209,3,88,5,19,70
249,133,19,42,18,3,27
207,92,10,83,6,4,59
199,186,9,32,8,16,87
103,208,50,95,6,3,79
237,68,4,40,10,5,76
235,85,34,57,15,13,47
195,20,36,44,20,9,16
173,100,10,45,12,3,1
127,5,48,39,11,10,38
27,80,25,77,16,19,57
86,11,39,61,19,13,67
65,91,47,34,4,11,41
153,65,11,36,10,6,23
211,76,24,23,18,12,84
128,170,22,8,17,9,12
135,72,38,83,10,9,83
220,109,15,17,7,18,33
183,141,2,39,6,17,41
152,9,10,20,20,1,87
44,49,20,47,14,14,35
146,66,40,68,2,19,71
49,162,1,76,14,12,43
65,159,17,70,7,19,56
135,122,15,61,6,10,93
58,96,17,57,3,18,61
71,74,19,10,2,2,78
18,62,10,82,4,16,82
162,84,26,42,19,18,94
54,30,1,65,15,7,36
244,36,45,88,5,7,69
147,36,40,24,15,13,30
193,15,45,77,6,6,40
223,1,3,57,14,15,23
34,70,30,7,10,1,92
232,128,41,40,7,18,56
75,206,27,85,5,1,32
95,25,40,71,7,6,8
122,149,1,59,12,6,42
49,216,2,20,20,10,36
86,89,21,64,10,5,43
22,21,35,92,10,2,78
51,170,20,59,9,15,11
21,9,21,100,17,4,46
184,142,7,73,15,12,24
1,159,35,48,7,10,78
13,232,4,20,7,7,4
44,35,47,21,4,13,20
14,209,49,41,18,18,6
108,179,19,12,15,6,95
67,187,25,93,13,9,51
166,8,28,41,4,10,64
24,66,42,63,15,3,93
244,176,25,90,12,18,2
144,186,0,24,13,13,57
99,113,42,50,1,0,91
126,112,40,7,5,19,38
243,105,17,70,18,14,35
110,133,32,38,4,12,58
76,86,44,64,5,10,24
187,92,27,43,8,11,63
3,145,9,19,18,8,84
81,143,43,27,4,1,0
65,193,45,38,11,7,32
220,196,7,58,6,13,98
243,231,34,52,1,15,15
72,28,11,28,12,0,12
79,238,50,63,2,9,99
222,212,33,59,6,16,87
45,235,25,5,5,20,97
219,84,13,60,14,6,64
213,19,37,37,5,5,92
213,21,7,63,11,10,10
85,79,46,33,15,3,65
5,159,20,29,6,16,40
13,193,33,76,15,20,26
184,68,28,74,12,1,96
80,180,26,58,1,1,66
245,153,16,13,4,16,10
112,143,37,76,9,11,11
95,231,35,22,18,11,25
20,26,47,52,13,8,2
191,2,26,54,9,4,65
227,199,35,50,14,3,48
90,41,10,43,9,14,84
76,90,27,39,15,12,84
167,149,31,5,12,2,37
93,184,9,50,3,0,44
5,51,3,61,18,9,60
80,41,10,72,8,2,66
85,9,5,27,10,18,8
204,174,48,2,7,19,67
161,50,22,62,11,10,77
229,110,40,95,6,0,96
93,211,34,55,15,3,14
171,163,10,29,11,11,96
163,222,36,97,6,12,45
126,202,11,82,13,0,34
111,126,36,75,2,6,17
133,210,38,13,14,13,59
172,108,7,77,16,4,60
4,21,42,58,16,5,67
107,111,18,29,14,14,3
39,92,5,18,14,8,80
151,125,10,50,13,2,50
2,137,14,88,9,15,49
78,74,7,69,18,13,30
54,228,39,5,16,1,87
158,157,20,31,15,6,67
36,200,43,84,20,4,41
211,160,6,69,12,9,48
47,35,30,73,12,15,72
20,81,39,84,9,9,52
44,58,9,51,18,2,14
193,3,16,3,18,0,22
63,56,20,87,7,6,76
127,136,28,18,17,18,32
105,37,11,62,19,6,86
205,191,21,79,10,17,7
143,137,34,91,18,20,9
19,204,10,92,16,9,33
247,122,41,2,1,16,72
231,104,18,72,3,3,19
74,172,20,24,13,4,91
152,173,16,22,17,9,38
186,23,36,92,3,8,73
73,182,15,18,4,9,40
62,74,18,95,19,5,92
243,52,25,84,6,6,42
35,185,39,91,18,5,88
183,89,32,52,6,12,55
140,106,35,95,8,14,63
136,138,29,14,6,0,79
239,143,18,25,9,1,3
81,120,5,22,7,20,5
19,137,31,76,3,15,12
142,188,43,62,5,17,15
216,226,29,15,20,3,3
176,111,36,79,13,19,26
47,195,11,75,13,4,45
44,138,7,35,12,7,13
85,84,21,35,18,12,36
215,183,21,75,9,5,37
121,139,49,92,16,10,48
208,195,21,84,12,8,91
90,117,42,57,7,18,96
177,181,41,18,19,0,74
116,43,34,78,11,2,31
224,96,42,67,18,6,76
2,122,32,29,12,12,82
142,230,44,85,4,1,36
211,231,44,67,8,1,6
56,241,4,29,12,9,17
103,90,12,60,13,7,42
143,107,29,52,4,1,27
71,134,1,49,18,16,62
80,155,28,10,10,4,44
241,19,8,8,1,20,50
130,15,36,82,16,19,53
18,245,44,0,7,7,81
121,181,10,30,4,17,38
123,46,23,93,6,3,74
63,84,44,35,16,11,10
239,56,36,10,10,10,84
226,159,12,70,19,12,8
49,245,35,11,6,9,83
244,160,17,15,20,8,14
2,148,17,61,7,8,70
40,118,26,25,2,20,43
245,164,45,96,7,8,60
108,165,46,53,18,10,91
106,147,42,4,7,15,52
111,104,31,76,10,10,38
80,244,26,39,20,14,71
66,246,47,88,7,12,79
141,42,37,65,2,12,90
16,62,45,55,5,5,6
244,124,27,2,10,18,74
22,70,13,46,3,6,76
60,9,6,84,6,5,7
34,139,27,64,8,19,14
205,133,4,26,12,2,96
197,105,12,86,10,18,58
139,69,16,71,6,14,18
150,130,29,90,8,4,22
54,186,41,21,12,14,19
200,122,24,33,6,3,8
